date,cash_fraction
2007-01-03,1.0
2007-01-04,1.0
2007-01-05,1.0
2007-01-08,1.0
2007-01-09,1.0
2007-01-10,1.0
2007-01-11,1.0
2007-01-12,1.0
2007-01-16,1.0
2007-01-17,1.0
2007-01-18,1.0
2007-01-19,1.0
2007-01-22,1.0
2007-01-23,1.0
2007-01-24,1.0
2007-01-25,1.0
2007-01-26,1.0
2007-01-29,1.0
2007-01-30,1.0
2007-01-31,1.0
2007-02-01,1.0
2007-02-02,1.0
2007-02-05,1.0
2007-02-06,1.0
2007-02-07,1.0
2007-02-08,1.0
2007-02-09,1.0
2007-02-12,1.0
2007-02-13,1.0
2007-02-14,1.0
2007-02-15,1.0
2007-02-16,1.0
2007-02-20,1.0
2007-02-21,1.0
2007-02-22,1.0
2007-02-23,1.0
2007-02-26,1.0
2007-02-27,1.0
2007-02-28,1.0
2007-03-01,1.0
2007-03-02,1.0
2007-03-05,1.0
2007-03-06,1.0
2007-03-07,1.0
2007-03-08,1.0
2007-03-09,1.0
2007-03-12,1.0
2007-03-13,1.0
2007-03-14,1.0
2007-03-15,1.0
2007-03-16,1.0
2007-03-19,0.9001505122532518
2007-03-20,0.9014419540143873
2007-03-21,0.9032876531151611
2007-03-22,0.8025226566332015
2007-03-23,0.8014443554099285
2007-03-26,0.8008990416898557
2007-03-27,0.8044930246201677
2007-03-28,0.8068371611561462
2007-03-29,0.8057100865751532
2007-03-30,0.8038463984503532
2007-04-02,0.7038153460876084
2007-04-03,0.7029139968733891
2007-04-04,0.7062666937602826
2007-04-05,0.7057421988385509
2007-04-09,0.7060502036918557
2007-04-10,0.797933076226597
2007-04-11,0.7981366706490081
2007-04-12,0.792313075144129
2007-04-13,0.691673733539975
2007-04-16,0.6904693589904924
2007-04-17,0.6887217778504973
2007-04-18,0.6892956654713684
2007-04-19,0.6927575993302029
2007-04-20,0.6924346397288943
2007-04-23,0.6905280114204234
2007-04-24,0.6920169565091958
2007-04-25,0.6897748199046427
2007-04-26,0.6857715246518867
2007-04-27,0.6855516621798803
2007-04-30,0.68711355275376
2007-05-01,0.6881870289453226
2007-05-02,0.6865785779643017
2007-05-03,0.685816499457095
2007-05-04,0.6835979684856255
2007-05-07,0.684403319374944
2007-05-08,0.6874233905664311
2007-05-09,0.5888084718999289
2007-05-10,0.6914628836161099
2007-05-11,0.6900264155483739
2007-05-14,0.6915540934344377
2007-05-15,0.6935357660519028
2007-05-16,0.6912156399799335
2007-05-17,0.6918541843852275
2007-05-18,0.6901448908897523
2007-05-21,0.5886081827094798
2007-05-22,0.5874261951352708
2007-05-23,0.5862319924048807
2007-05-24,0.5898449543843747
2007-05-25,0.588149264351985
2007-05-29,0.5860613309308861
2007-05-30,0.5854566066668119
2007-05-31,0.4839324908714817
2007-06-01,0.48184914521397826
2007-06-04,0.48036087131763017
2007-06-05,0.48227691231392333
2007-06-06,0.4879919652838337
2007-06-07,0.5974403393113633
2007-06-08,0.6839740431482353
2007-06-11,0.6837537735723719
2007-06-12,0.6845285586757355
2007-06-13,0.681707117121836
2007-06-14,0.7801397153776679
2007-06-15,0.5801622828746112
2007-06-18,0.5790293836605129
2007-06-19,0.5796700561080439
2007-06-20,0.5818347900239986
2007-06-21,0.5783582095570285
2007-06-22,0.5826319278336864
2007-06-25,0.5837153956479111
2007-06-26,0.5819571970405322
2007-06-27,0.5775173354693242
2007-06-28,0.579120333591579
2007-06-29,0.5797764647363457
2007-07-02,0.5752380502476073
2007-07-03,0.5788037806065737
2007-07-05,0.5768986996300961
2007-07-06,0.576753666613784
2007-07-09,0.4767915142876581
2007-07-10,0.4810147926147308
2007-07-11,0.48008278856241504
2007-07-12,0.47666019271406823
2007-07-13,0.4766437371979133
2007-07-16,0.4776201134156398
2007-07-17,0.5743155424288096
2007-07-18,0.6746820073112512
2007-07-19,0.6729885350863396
2007-07-20,0.6779222314246995
2007-07-23,0.7792780015998436
2007-07-24,0.7817088393144329
2007-07-25,0.7855700060947094
2007-07-26,0.8871952783171925
2007-07-27,1.0
2007-07-30,1.0
2007-07-31,1.0
2007-08-01,1.0
2007-08-02,1.0
2007-08-03,1.0
2007-08-06,1.0
2007-08-07,1.0
2007-08-08,1.0
2007-08-09,1.0
2007-08-10,1.0
2007-08-13,1.0
2007-08-14,1.0
2007-08-15,1.0
2007-08-16,1.0
2007-08-17,1.0
2007-08-20,1.0
2007-08-21,1.0
2007-08-22,1.0
2007-08-23,1.0
2007-08-24,1.0
2007-08-27,1.0
2007-08-28,1.0
2007-08-29,1.0
2007-08-30,1.0
2007-08-31,1.0
2007-09-04,1.0
2007-09-05,1.0
2007-09-06,1.0
2007-09-07,1.0
2007-09-10,1.0
2007-09-11,0.9002618414696685
2007-09-12,0.9012343701158397
2007-09-13,0.8958770806966668
2007-09-14,0.8939058249220946
2007-09-17,0.8952933555662135
2007-09-18,0.7948362220601594
2007-09-19,0.7941348370791771
2007-09-20,0.7944149016934443
2007-09-21,0.7963111886334868
2007-09-24,0.796637566702036
2007-09-25,0.7991900798899452
2007-09-26,0.797318086926714
2007-09-27,0.7979314264186619
2007-09-28,0.8000124302942238
2007-10-01,0.795685841141915
2007-10-02,0.7956959754703619
2007-10-03,0.795153696685276
2007-10-04,0.7940964666384493
2007-10-05,0.7925709707505137
